year,week,rank,title,artist,album,like_cnt
2021,01.18~01.24,78,"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,38835
2021,01.18~01.24,79,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,246818
2021,01.18~01.24,80,12월의 어느 겨울…,윤도 (YoonDo),12월의 어느 겨울…,28836
2021,01.18~01.24,81,ON,방탄소년단,MAP OF THE SOUL : 7,247709
2021,01.18~01.24,82,놓아줘 (with 태연),Crush,with HER,66087
2021,01.18~01.24,83,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Episode 1,37847
2021,01.18~01.24,84,적외선 카메라,원슈타인,쇼미더머니 9 Episode 3,69226
2021,01.18~01.24,85,For You (Feat. Crush),이하이,For You,74278
2021,01.18~01.24,86,Blue & Grey,방탄소년단,BE,122861
2021,01.18~01.24,87,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,180203
2021,01.18~01.24,88,"가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,24122
2021,01.18~01.24,89,Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1),25355
2021,01.18~01.24,90,내 방을 여행하는 법,방탄소년단,BE,113275
2021,01.18~01.24,91,그대 없이 그대와,HYNN (박혜원),그대 없이 그대와,22480
2021,01.18~01.24,92,"정당방위 (Feat. 우원재, 넉살, 창모)",에픽하이 (EPIK HIGH),Epik High Is Here 上,11414
2021,01.18~01.24,93,시든 꽃에 물을 주듯,HYNN (박혜원),시든 꽃에 물을 주듯,230206
2021,01.18~01.24,94,덤디덤디 (DUMDi DUMDi),i-dle (아이들),덤디덤디 (DUMDi DUMDi),128588
2021,01.18~01.24,95,요즘,양다일,요즘,30543
2021,01.18~01.24,96,그때 그 아인,김필,이태원 클라쓰 OST Part.6,161241
2021,01.18~01.24,97,사랑은(Feat.원슈타인),마미손,나의슬픔(My Sadness),117906
2021,01.18~01.24,98,밤편지,아이유,밤편지,455685
2021,01.18~01.24,99,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,351209
2021,01.18~01.24,100,Pretty Savage,BLACKPINK,THE ALBUM,101498
2021,01.25~01.31,1,Celebrity,아이유,IU 5th Album 'LILAC',349280
2021,01.25~01.31,2,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,01.25~01.31,3,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222707
2021,01.25~01.31,4,Dynamite,방탄소년단,Dynamite (DayTime Version),466632
2021,01.25~01.31,5,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),117708
2021,01.25~01.31,6,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,01.25~01.31,7,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,01.25~01.31,8,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,01.25~01.31,9,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,116538
2021,01.25~01.31,10,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,01.25~01.31,11,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,150846
2021,01.25~01.31,12,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,01.25~01.31,13,Life Goes On,방탄소년단,BE,245671
2021,01.25~01.31,14,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166864
2021,01.25~01.31,15,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),127493
2021,01.25~01.31,16,화(火花),i-dle (아이들),I burn,96037
2021,01.25~01.31,17,Blueming,아이유,Love poem,369739
2021,01.25~01.31,18,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495130
2021,01.25~01.31,19,혼술하고 싶은 밤,벤,혼술하고 싶은 밤,72492
2021,01.25~01.31,20,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,01.25~01.31,21,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,01.25~01.31,22,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,01.25~01.31,23,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,01.25~01.31,24,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),쇼미더머니 9 Final,97980
2021,01.25~01.31,25,When We Disco (Duet with 선미),박진영,When We Disco,83876
2021,01.25~01.31,26,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,01.25~01.31,27,METEOR,창모 (CHANGMO),Boyhood,312716
2021,01.25~01.31,28,How You Like That,BLACKPINK,How You Like That,206282
2021,01.25~01.31,29,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,01.25~01.31,30,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265840
2021,01.25~01.31,31,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,01.25~01.31,32,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,01.25~01.31,33,서면역에서,순순희,서면역에서,65784
2021,01.25~01.31,34,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,01.25~01.31,35,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,01.25~01.31,36,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (MIRANI),쇼미더머니 9 Episode 3,71725
2021,01.25~01.31,37,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),69796
2021,01.25~01.31,38,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93029
2021,01.25~01.31,39,Freak (Prod. Slom),릴보이 (lIlBOI),쇼미더머니 9 Episode 1,88279
2021,01.25~01.31,40,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153715
2021,01.25~01.31,41,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,쇼미더머니 9 Episode 3,72738
2021,01.25~01.31,42,DON'T TOUCH ME,환불원정대,DON'T TOUCH ME,151513
2021,01.25~01.31,43,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272292
2021,01.25~01.31,44,I CAN’T STOP ME,TWICE (트와이스),Eyes wide open,73873
2021,01.25~01.31,45,마리아 (Maria),화사 (HWASA),María,162438
2021,01.25~01.31,46,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),쇼미더머니 9 Final,59076
2021,01.25~01.31,47,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,01.25~01.31,48,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,80161
2021,01.25~01.31,49,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193579
2021,01.25~01.31,50,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,01.25~01.31,51,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,01.25~01.31,52,Love poem,아이유,Love poem,353771
2021,01.25~01.31,53,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV,112670
2021,01.25~01.31,54,홀로,이하이,홀로,158673
2021,01.25~01.31,55,한잔이면 지워질까,황인욱,한잔이면 지워질까,29800
2021,01.25~01.31,56,안녕,폴킴,호텔 델루나 OST Part.10,224279
2021,01.25~01.31,57,Downtown Baby,블루 (BLOO),Downtown Baby,207093
2021,01.25~01.31,58,너를 만나,폴킴,너를 만나,320731
2021,01.25~01.31,59,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈,"사랑 못해, 남들 쉽게 다 하는 거",44052
2021,01.25~01.31,60,눈누난나 (NUNU NANA),제시 (Jessi),NUNA,104551
2021,01.25~01.31,61,뻔한남자,이승기,뻔한남자,42718
2021,01.25~01.31,62,가을밤에 든 생각,잔나비,잔나비 소곡집 l,171886
2021,01.25~01.31,63,소확행,임창정,힘든 건 사랑이 아니다,57860
2021,01.25~01.31,64,처음처럼,엠씨더맥스 (M.C the MAX),CEREMONIA,118006
2021,01.25~01.31,65,우린 어쩌다 헤어진 걸까,허각,Hello,55517
2021,01.25~01.31,66,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Semi Final,45874
2021,01.25~01.31,67,그대 없이 그대와,HYNN (박혜원),그대 없이 그대와,22480
2021,01.25~01.31,68,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,01.25~01.31,69,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11,163065
2021,01.25~01.31,70,잘할게,이승기,The Project,31305
2021,01.25~01.31,71,행복해,송하예,Happy,39070
2021,01.25~01.31,72,아무노래,지코 (ZICO),아무노래,282220
2021,01.25~01.31,73,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),쇼미더머니 9 Semi Final,39359
2021,01.25~01.31,74,Black Mamba,aespa,Black Mamba,116574
2021,01.25~01.31,75,What Do I Call You,태연 (TAEYEON),What Do I Call You - The 4th Mini Album,105597
2021,01.25~01.31,76,별을 담은 시 (Ode To The Stars),마크툽 (MAKTUB),Red Moon : Ode To The Stars,65041
2021,01.25~01.31,77,"Rosario (Feat. CL, ZICO)",에픽하이 (EPIK HIGH),Epik High Is Here 上,23144
2021,01.25~01.31,78,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,01.25~01.31,79,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,246818
2021,01.25~01.31,80,12월의 어느 겨울…,윤도 (YoonDo),12월의 어느 겨울…,28836
2021,01.25~01.31,81,너도 아는,폴킴,너도 아는,59931
2021,01.25~01.31,82,ON,방탄소년단,MAP OF THE SOUL : 7,247709
2021,01.25~01.31,83,"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,38835
2021,01.25~01.31,84,마지막 날에 (Moving On),규현 (KYUHYUN),마지막 날에 (Moving On),16780
2021,01.25~01.31,85,I'm Not Cool,현아,I’m Not Cool,43704
2021,01.25~01.31,86,나로 바꾸자 (duet with JYP),비,나로 바꾸자 (duet with JYP),28154
2021,01.25~01.31,87,놓아줘 (with 태연),Crush,with HER,66087
2021,01.25~01.31,88,내 얘기 같아 (Feat. 헤이즈),에픽하이 (EPIK HIGH),Epik High Is Here 上,17334
2021,01.25~01.31,89,Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1),25355
2021,01.25~01.31,90,Blue & Grey,방탄소년단,BE,122861
2021,01.25~01.31,91,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Episode 1,37847
2021,01.25~01.31,92,For You (Feat. Crush),이하이,For You,74278
2021,01.25~01.31,93,D-D-DANCE,IZ*ONE (아이즈원),D-D-DANCE,25799
2021,01.25~01.31,94,적외선 카메라,원슈타인,쇼미더머니 9 Episode 3,69226
2021,01.25~01.31,95,밤편지,아이유,밤편지,455685
2021,01.25~01.31,96,시든 꽃에 물을 주듯,HYNN (박혜원),시든 꽃에 물을 주듯,230206
2021,01.25~01.31,97,덤디덤디 (DUMDi DUMDi),i-dle (아이들),덤디덤디 (DUMDi DUMDi),128588
2021,01.25~01.31,98,"가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,24122
2021,01.25~01.31,99,아파,양다일,our joys and sadnesses,16363
2021,01.25~01.31,100,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,180203
2021,02.01~02.07,1,Celebrity,아이유,IU 5th Album 'LILAC',349280
2021,02.01~02.07,2,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244775
2021,02.01~02.07,3,Dynamite,방탄소년단,Dynamite (DayTime Version),466632
2021,02.01~02.07,4,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222707
2021,02.01~02.07,5,잠이 오질 않네요,장범준,잠이 오질 않네요,174992
2021,02.01~02.07,6,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),117708
2021,02.01~02.07,7,Lovesick Girls,BLACKPINK,THE ALBUM,249634
2021,02.01~02.07,8,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261057
2021,02.01~02.07,9,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,116538
2021,02.01~02.07,10,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397072
2021,02.01~02.07,11,오래된 노래,스탠딩 에그,오래된 노래,291375
2021,02.01~02.07,12,I'm Not Cool,현아,I’m Not Cool,43704
2021,02.01~02.07,13,Blueming,아이유,Love poem,369739
2021,02.01~02.07,14,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166864
2021,02.01~02.07,15,Life Goes On,방탄소년단,BE,245671
2021,02.01~02.07,16,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,150846
2021,02.01~02.07,17,화(火花),i-dle (아이들),I burn,96037
2021,02.01~02.07,18,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),127493
2021,02.01~02.07,19,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495130
2021,02.01~02.07,20,혼술하고 싶은 밤,벤,혼술하고 싶은 밤,72492
2021,02.01~02.07,21,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320124
2021,02.01~02.07,22,사실 나는 (Feat.전건호),경서예지,사실 나는,106926
2021,02.01~02.07,23,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438247
2021,02.01~02.07,24,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227387
2021,02.01~02.07,25,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227394
2021,02.01~02.07,26,METEOR,창모 (CHANGMO),Boyhood,312716
2021,02.01~02.07,27,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106577
2021,02.01~02.07,28,When We Disco (Duet with 선미),박진영,When We Disco,83876
2021,02.01~02.07,29,How You Like That,BLACKPINK,How You Like That,206282
2021,02.01~02.07,30,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265840
2021,02.01~02.07,31,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206801
2021,02.01~02.07,32,술 한잔 해요,원경서,술 한잔 해요,36650
2021,02.01~02.07,33,아로하,조정석,슬기로운 의사생활 OST Part 3,265987
2021,02.01~02.07,34,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),쇼미더머니 9 Final,97980
2021,02.01~02.07,35,서면역에서,순순희,서면역에서,65784
2021,02.01~02.07,36,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294543
2021,02.01~02.07,37,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221709
2021,02.01~02.07,38,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416076
2021,02.01~02.07,39,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140250
2021,02.01~02.07,40,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93029
2021,02.01~02.07,41,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),69797
2021,02.01~02.07,42,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272292
2021,02.01~02.07,43,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153715
2021,02.01~02.07,44,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (MIRANI),쇼미더머니 9 Episode 3,71725
2021,02.01~02.07,45,Love poem,아이유,Love poem,353771
2021,02.01~02.07,46,봄날,방탄소년단,YOU NEVER WALK ALONE,509761
2021,02.01~02.07,47,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121181
2021,02.01~02.07,48,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156303
2021,02.01~02.07,49,DON'T TOUCH ME,환불원정대,DON'T TOUCH ME,151513
2021,02.01~02.07,50,I CAN’T STOP ME,TWICE (트와이스),Eyes wide open,73873
2021,02.01~02.07,51,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193579
2021,02.01~02.07,52,마리아 (Maria),화사 (HWASA),María,162438
2021,02.01~02.07,53,Freak (Prod. Slom),릴보이 (lIlBOI),쇼미더머니 9 Episode 1,88279
2021,02.01~02.07,54,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,80161
2021,02.01~02.07,55,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,쇼미더머니 9 Episode 3,72738
2021,02.01~02.07,56,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각),52440
2021,02.01~02.07,57,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV,112670
2021,02.01~02.07,58,너를 만나,폴킴,너를 만나,320731
2021,02.01~02.07,59,홀로,이하이,홀로,158673
2021,02.01~02.07,60,Downtown Baby,블루 (BLOO),Downtown Baby,207093
2021,02.01~02.07,61,안녕,폴킴,호텔 델루나 OST Part.10,224279
2021,02.01~02.07,62,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),쇼미더머니 9 Final,59076
2021,02.01~02.07,63,한잔이면 지워질까,황인욱,한잔이면 지워질까,29800
2021,02.01~02.07,64,우린 어쩌다 헤어진 걸까,허각,Hello,55517
2021,02.01~02.07,65,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈,"사랑 못해, 남들 쉽게 다 하는 거",44052
2021,02.01~02.07,66,눈누난나 (NUNU NANA),제시 (Jessi),NUNA,104551
2021,02.01~02.07,67,소확행,임창정,힘든 건 사랑이 아니다,57860
2021,02.01~02.07,68,처음처럼,엠씨더맥스 (M.C the MAX),CEREMONIA,118006
2021,02.01~02.07,69,가을밤에 든 생각,잔나비,잔나비 소곡집 l,171886
2021,02.01~02.07,70,뻔한남자,이승기,뻔한남자,42718
2021,02.01~02.07,71,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182713
2021,02.01~02.07,72,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11,163065
2021,02.01~02.07,73,아무노래,지코 (ZICO),아무노래,282220
2021,02.01~02.07,74,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Semi Final,45874
2021,02.01~02.07,75,Black Mamba,aespa,Black Mamba,116574
2021,02.01~02.07,76,행복해,송하예,Happy,39070
2021,02.01~02.07,77,잘할게,이승기,The Project,31305
2021,02.01~02.07,78,What Do I Call You,태연 (TAEYEON),What Do I Call You - The 4th Mini Album,105597
2021,02.01~02.07,79,그대 없이 그대와,HYNN (박혜원),그대 없이 그대와,22480
2021,02.01~02.07,80,별을 담은 시 (Ode To The Stars),마크툽 (MAKTUB),Red Moon : Ode To The Stars,65041
2021,02.01~02.07,81,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),쇼미더머니 9 Semi Final,39359
2021,02.01~02.07,82,마음이 그래,개코,마음이 그래,41062
2021,02.01~02.07,83,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,246818
2021,02.01~02.07,84,ON,방탄소년단,MAP OF THE SOUL : 7,247709
2021,02.01~02.07,85,12월의 어느 겨울…,윤도 (YoonDo),12월의 어느 겨울…,28836
2021,02.01~02.07,86,너도 아는,폴킴,너도 아는,59931
2021,02.01~02.07,87,Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1),25355
2021,02.01~02.07,88,나로 바꾸자 (duet with JYP),비,나로 바꾸자 (duet with JYP),28154
2021,02.01~02.07,89,"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,38835
2021,02.01~02.07,90,놓아줘 (with 태연),Crush,with HER,66087
2021,02.01~02.07,91,"Rosario (Feat. CL, ZICO)",에픽하이 (EPIK HIGH),Epik High Is Here 上,23144
2021,02.01~02.07,92,마지막 날에 (Moving On),규현 (KYUHYUN),마지막 날에 (Moving On),16780
